Primary Key,Structure
Hanson2016_1225,Forum
Hanson2016_1226,Baths
Hanson2016_1226,Fort
Hanson2016_1226,Urban grid?
Hanson2016_1226,Walls
Hanson2016_1227,Amphitheatre
Hanson2016_1227,Baths
Hanson2016_1227,Fort
Hanson2016_1227,Fort
Hanson2016_1227,Forum
Hanson2016_1227,Hippodrome
Hanson2016_1227,Temple
Hanson2016_1227,Temple
Hanson2016_1228,Fort
Hanson2016_1228,Fort
Hanson2016_1229,Basilica
Hanson2016_1229,Baths
Hanson2016_1229,Forum
Hanson2016_1229,Temple ('capitolium')
Hanson2016_1229,Walls
Hanson2016_1231,Amphitheatre
Hanson2016_1231,Forum
Hanson2016_1231,Urban grid
Hanson2016_1232,Arch
Hanson2016_1232,Forum
Hanson2016_1232,Temple
Hanson2016_1232,Temple of Asclepius
Hanson2016_1232,Unidentified public building
Hanson2016_1232,Urban grid
Hanson2016_1233,Basilica
Hanson2016_1233,Baths
Hanson2016_1233,Baths
Hanson2016_1233,Fort
Hanson2016_1233,Fort
Hanson2016_1233,Forum
Hanson2016_1233,Forum (Venale)
Hanson2016_1233,Sanctuary
Hanson2016_1234,Amphitheatre
Hanson2016_1234,Aqueduct
Hanson2016_1234,Forum
Hanson2016_1234,Walls
Hanson2016_1235,Aqueduct
Hanson2016_1235,Aqueduct
Hanson2016_1235,Bridge
Hanson2016_1235,Fort
Hanson2016_1235,Forum
Hanson2016_1235,Mithraeum
Hanson2016_1235,Mithraeum
Hanson2016_1235,Temple
Hanson2016_1235,Temple of Jupiter Ammon
Hanson2016_1235,Temple of the Augustales
Hanson2016_1235,Temple of Vulcan and Venus
Hanson2016_1235,Walls
Hanson2016_1236,Acropolis
Hanson2016_1236,Basilica
Hanson2016_1236,Baths
Hanson2016_1236,Forum
Hanson2016_1236,Temple
Hanson2016_1236,Temple of Apollo Grannus
Hanson2016_1236,Urban grid
Hanson2016_1237,Amphitheatre
Hanson2016_1237,Baths
Hanson2016_1237,Forum
Hanson2016_1237,Temple ('capitolium')
Hanson2016_1237,Temple of Jupiter Dolichenus
Hanson2016_1237,Theatre
Hanson2016_1237,Urban grid
Hanson2016_1238,Aqueduct
Hanson2016_1238,Arch of Hadrian
Hanson2016_1238,Capitolium
Hanson2016_1238,Forum
Hanson2016_1238,Fountain
Hanson2016_1238,Sanctuary of Baal Hammon
Hanson2016_1238,Temple
Hanson2016_1238,Temple
Hanson2016_1238,Theatre
Hanson2016_1239,Aqueduct
Hanson2016_1239,Arch
Hanson2016_1239,Arch
Hanson2016_1239,Baths (Winter)
Hanson2016_1239,Bridge
Hanson2016_1239,Fort
Hanson2016_1239,Forum
Hanson2016_1239,Market
Hanson2016_1239,Temple
Hanson2016_1239,Temple ('capitolium')
Hanson2016_1239,Theatre
Hanson2016_1240,Arch
Hanson2016_1240,Temple
Hanson2016_1240,Theatre
Hanson2016_1241,Amphitheatre
Hanson2016_1241,Aqueduct
Hanson2016_1241,Arch
Hanson2016_1241,Basilica?
Hanson2016_1241,Baths (East of Theatre)
Hanson2016_1241,Baths (Large)
Hanson2016_1241,Baths (North-East)
Hanson2016_1241,Baths (North-West of Theatre)
Hanson2016_1241,Baths of Iulia Memmia
Hanson2016_1241,Baths of Venantii
Hanson2016_1241,Forum
Hanson2016_1241,Forum
Hanson2016_1241,Macellum
Hanson2016_1241,Nymphaeum
Hanson2016_1241,Tabularium
Hanson2016_1241,Temple ('capitolium')
Hanson2016_1241,Temple (Twin)
Hanson2016_1241,Temple (Twin)
Hanson2016_1241,Temple of Apollo
Hanson2016_1241,Temple of Diana
Hanson2016_1241,Temple of Isis
Hanson2016_1241,Theatre
Hanson2016_1241,Urban grid
Hanson2016_1242,Aqueduct
Hanson2016_1242,Baths
Hanson2016_1242,Forum
Hanson2016_1242,Fountain
Hanson2016_1242,Temple of Neptune
Hanson2016_1242,Theatre
Hanson2016_1244,Aqueduct
Hanson2016_1244,Aqueduct
Hanson2016_1244,Aqueduct
Hanson2016_1244,Arch
Hanson2016_1244,Baths
Hanson2016_1244,Capitolium
Hanson2016_1244,Nymphaeum
Hanson2016_1244,Sanctuary of Saturn
Hanson2016_1244,Temple
Hanson2016_1244,Temple
Hanson2016_1244,Temple of Baal Hammon / Saturn
Hanson2016_1244,Theatre
Hanson2016_1244,Walls
Hanson2016_1246,Aqueduct
Hanson2016_1246,Baths
Hanson2016_1246,Baths (North)
Hanson2016_1246,Baths (South)
Hanson2016_1246,Curia
Hanson2016_1246,Forum
Hanson2016_1246,Forum
Hanson2016_1246,Fountain
Hanson2016_1246,Macellum
Hanson2016_1246,Macellum
Hanson2016_1246,Temple
Hanson2016_1246,Temple
Hanson2016_1246,Temple ('capitolium')
Hanson2016_1246,Theatre
Hanson2016_1246,Walls
Hanson2016_1247,Amphitheatre
Hanson2016_1247,Aqueduct
Hanson2016_1247,Aqueduct
Hanson2016_1247,Aqueduct
Hanson2016_1247,Aqueduct
Hanson2016_1247,Arch
Hanson2016_1247,Arch
Hanson2016_1247,Basilica
Hanson2016_1247,Baths
Hanson2016_1247,Baths
Hanson2016_1247,Baths (Chasseurs)
Hanson2016_1247,Capitolium
Hanson2016_1247,Fort
Hanson2016_1247,Fort
Hanson2016_1247,Fountain
Hanson2016_1247,Sanctuary
Hanson2016_1247,Septizodium
Hanson2016_1247,Temple
Hanson2016_1247,Temple (Semi-Circular)
Hanson2016_1248,Arch
Hanson2016_1248,Fort
Hanson2016_1248,Walls
Hanson2016_1249,Fort
Hanson2016_1249,Walls
Hanson2016_1250,Aqueduct
Hanson2016_1250,Arch
Hanson2016_1250,Arch
Hanson2016_1250,Arch
Hanson2016_1250,Arch
Hanson2016_1250,Basilica
Hanson2016_1250,Baths (Large)
Hanson2016_1250,Baths (Small)
Hanson2016_1250,Baths (Summer)
Hanson2016_1250,Capitolium
Hanson2016_1250,Forum
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Sanctuary
Hanson2016_1250,Theatre
Hanson2016_1251,Aqueduct
Hanson2016_1251,Walls
Hanson2016_1252,Arch
Hanson2016_1252,Arch
Hanson2016_1252,Forum
Hanson2016_1252,Markets
Hanson2016_1252,Temple of Apollo
Hanson2016_1252,Temple of Ceres
Hanson2016_1252,Temple of Fortuna
Hanson2016_1252,Temple of Juno
Hanson2016_1252,Temple of Liber Pater and Venus
Hanson2016_1252,"Temple of Nutrix, Frugifer, and Ianus"
Hanson2016_1252,Temple of Pluto
Hanson2016_1252,Temple of Virtus
Hanson2016_1252,Walls
Hanson2016_1253,Amphitheatre
Hanson2016_1253,Aqueduct
Hanson2016_1253,Basilica
Hanson2016_1253,Baths
Hanson2016_1253,Forum
Hanson2016_1253,Fountain
Hanson2016_1253,Harbour
Hanson2016_1253,Mithraeum
Hanson2016_1253,Mithraeum
Hanson2016_1253,Temple ('capitolium')
Hanson2016_1253,Temple of Asclepius
Hanson2016_1253,Temple of Bellona
Hanson2016_1253,Temple of Jupiter
Hanson2016_1253,Temple of Venus
Hanson2016_1253,Temple of Victory
Hanson2016_1253,Theatre
Hanson2016_1253,Walls?
Hanson2016_1254,Amphitheatre
Hanson2016_1254,Aqueduct
Hanson2016_1254,Basilica
Hanson2016_1254,Basilica
Hanson2016_1254,Baths
Hanson2016_1254,Temple of Venus Erycina
Hanson2016_1254,Theatre
Hanson2016_1254,Walls
Hanson2016_1255,Amphitheatre
Hanson2016_1255,Aqueduct
Hanson2016_1255,Arch
Hanson2016_1255,Arch
Hanson2016_1255,Basilica
Hanson2016_1255,Baths
Hanson2016_1255,Bridge
Hanson2016_1255,Forum
Hanson2016_1255,Temple of Massinissa / Saturn
Hanson2016_1255,Theatre
Hanson2016_1256,Harbour
Hanson2016_1256,Temple ('capitolium')
Hanson2016_1257,Aqueduct
Hanson2016_1257,Baths
Hanson2016_1257,Nymphaeum
Hanson2016_1258,Aqueduct
Hanson2016_1258,Aqueduct
Hanson2016_1258,Aqueduct
Hanson2016_1258,Aqueduct?
Hanson2016_1258,Arch
Hanson2016_1258,Arch
Hanson2016_1258,Arch
Hanson2016_1258,Basilica
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths
Hanson2016_1258,Baths (East)
Hanson2016_1258,Baths (North)
Hanson2016_1258,Baths (South)
Hanson2016_1258,Capitolium
Hanson2016_1258,Curia
Hanson2016_1258,Forum
Hanson2016_1258,Fountain
Hanson2016_1258,Library
Hanson2016_1258,Macellum
Hanson2016_1258,Macellum of Sertius
Hanson2016_1258,Temple
Hanson2016_1258,Temple
Hanson2016_1258,Temple of Aqua Septimia FeliC; D
Hanson2016_1258,Temple of Saturn
Hanson2016_1258,Temple of the Genius Coloniae
Hanson2016_1258,Temple of Trajan?
Hanson2016_1258,Theatre
Hanson2016_1258,Urban grid
Hanson2016_1258,Walls
Hanson2016_1259,Amphitheatre
Hanson2016_1259,Aqueduct
Hanson2016_1259,Arch
Hanson2016_1259,Arch of Caracalla
Hanson2016_1259,Baths
Hanson2016_1259,Capitolium
Hanson2016_1259,Fort?
Hanson2016_1259,Forum
Hanson2016_1259,Temple of Minerva
Hanson2016_1259,Theatre
Hanson2016_1259,Walls
Hanson2016_1259,Walls
Hanson2016_1260,Arch
Hanson2016_1260,Arch (East)
Hanson2016_1260,Arch (South)
Hanson2016_1260,Colonnaded streets
Hanson2016_1260,Forum
Hanson2016_1260,Macellum
Hanson2016_1260,Temple
Hanson2016_1260,Temple ('capitolium')
Hanson2016_1260,Unidentified public building
Hanson2016_1260,Walls
Hanson2016_1261,Amphitheatre
Hanson2016_1261,"Temple of Mercurius Sobrius, Genius Sesasis, and Pantheus Augustus ('capitolium')"
Hanson2016_1262,Arch
Hanson2016_1262,Arch
Hanson2016_1262,Arch
Hanson2016_1262,Arch
Hanson2016_1262,Basilica
Hanson2016_1262,Baths
Hanson2016_1262,Baths
Hanson2016_1262,Baths
Hanson2016_1262,Capitolium
Hanson2016_1262,Forum (New)
Hanson2016_1262,Forum (Old)
Hanson2016_1262,Macellum
Hanson2016_1262,Nymphaeum
Hanson2016_1262,Sanctuary
Hanson2016_1262,Temple
Hanson2016_1262,Temple
Hanson2016_1262,Temple of Saturn
Hanson2016_1262,Theatre
Hanson2016_1262,Walls
Hanson2016_1264,Acropolis
Hanson2016_1264,Arch
Hanson2016_1264,Arch
Hanson2016_1264,Baths
Hanson2016_1264,Baths
Hanson2016_1264,Curia
Hanson2016_1264,Forum
Hanson2016_1264,Mithraeum
Hanson2016_1264,Sanctuary
Hanson2016_1264,Sanctuary
Hanson2016_1264,Sanctuary
Hanson2016_1264,Sanctuary
Hanson2016_1264,Sanctuary of Aesclepius
Hanson2016_1264,Sanctuary of Saturn
Hanson2016_1264,Walls
Hanson2016_1264,Walls
Hanson2016_1265,Acropolis
Hanson2016_1265,Amphitheatre
Hanson2016_1265,Aqueduct
Hanson2016_1265,Arch
Hanson2016_1265,Arch
Hanson2016_1265,Forum
Hanson2016_1265,Temple
Hanson2016_1265,Temple of Ceres
Hanson2016_1265,Temple of Saturn
Hanson2016_1265,Walls
Hanson2016_1266,Aqueduct
Hanson2016_1266,Arch
Hanson2016_1266,Arch
Hanson2016_1266,Capitolium
Hanson2016_1266,Forum
Hanson2016_1267,Amphitheatre
Hanson2016_1267,Aqueduct
Hanson2016_1267,Basilica
Hanson2016_1267,Baths
Hanson2016_1267,Baths
Hanson2016_1267,Baths
Hanson2016_1267,Forum
Hanson2016_1267,Macellum
Hanson2016_1267,Mithraeum
Hanson2016_1267,Mithraeum
Hanson2016_1267,Sanctuary
Hanson2016_1267,Sanctuary of Fortuna
Hanson2016_1267,Theatre
Hanson2016_1267,Urban grid
Hanson2016_1267,Walls
Hanson2016_1268,Forum?
Hanson2016_1268,Urban grid
Hanson2016_1268,Walls
Hanson2016_1269,Amphitheatre
Hanson2016_1269,Aqueduct
Hanson2016_1269,Bridge
Hanson2016_1269,Fort
Hanson2016_1269,Fort
Hanson2016_1269,Fort
Hanson2016_1269,Mithraeum
Hanson2016_1269,Temple of Jupiter Dolichenus
Hanson2016_1270,Amphitheatre?
Hanson2016_1270,Aqueduct
Hanson2016_1270,Aqueduct
Hanson2016_1270,Baths
Hanson2016_1270,Walls
Hanson2016_1271,Amphitheatre
Hanson2016_1271,Fort
Hanson2016_1271,Fort
Hanson2016_1271,Fort
Hanson2016_1271,Forum
Hanson2016_1271,Nymphaeum
Hanson2016_1271,Temple ('capitolium')
Hanson2016_1271,Temple of Augustus?
Hanson2016_1272,Bridge
Hanson2016_1272,Fort
Hanson2016_1272,Forum
Hanson2016_1272,Stadium
Hanson2016_1272,Urban grid
Hanson2016_1272,Walls
Hanson2016_1273,Aqueduct
Hanson2016_1273,Baths
Hanson2016_1273,Baths
Hanson2016_1273,Circus
Hanson2016_1273,Theatre
Hanson2016_1273,Walls
Hanson2016_1274,Baths
Hanson2016_1274,Fort
Hanson2016_1274,Walls
Hanson2016_1275,Amphitheatre
Hanson2016_1275,Baths
Hanson2016_1275,Forum
Hanson2016_1275,Temple
Hanson2016_1277,Amphitheatre
Hanson2016_1277,Fort
Hanson2016_1277,Forum
Hanson2016_1277,Temple ('capitolium')
Hanson2016_1277,Temple of the imperial cult
Hanson2016_1278,Amphitheatre
Hanson2016_1278,Arch
Hanson2016_1278,Baths
Hanson2016_1278,Baths (Palace)
Hanson2016_1278,Forum
Hanson2016_1278,Macellum?
Hanson2016_1278,Sanctuary
Hanson2016_1278,Theatre-sanctuary
Hanson2016_1278,Walls?
Hanson2016_1279,Forum
Hanson2016_1279,Sanctuary of Norein-Isis and Hercules
Hanson2016_1279,Temple of Mars
Hanson2016_1279,Walls
Hanson2016_1279,Walls
Hanson2016_1281,Aqueduct
Hanson2016_1281,Mithraeum
Hanson2016_1282,Amphitheatre
Hanson2016_1282,Baths
Hanson2016_1282,Capitolium
Hanson2016_1282,Curia
Hanson2016_1282,Forum
Hanson2016_1282,Mithraeum
Hanson2016_1282,Sanctuary of Jupiter Dolichenus
Hanson2016_1282,Temple of Isis
Hanson2016_1282,Theatre
Hanson2016_1282,Urban grid
Hanson2016_1282,Walls
Hanson2016_1283,Amphitheatre
Hanson2016_1283,Aqueduct
Hanson2016_1283,Aqueduct
Hanson2016_1283,Baths
Hanson2016_1283,Capitolium
Hanson2016_1283,Forum
Hanson2016_1283,Urban grid?
Hanson2016_1283,Walls
Hanson2016_1284,Baths
Hanson2016_1284,Fort
Hanson2016_1284,Walls
Hanson2016_1285,Aqueduct
Hanson2016_1285,Forum?
Hanson2016_1285,Urban grid
Hanson2016_1285,Walls
Hanson2016_1286,Temple ('capitolium')
Hanson2016_1286,Urban grid?
Hanson2016_1287,Fort
Hanson2016_1287,Fort?
Hanson2016_1288,Baths
Hanson2016_1288,Fort
Hanson2016_1288,Temple ('capitolium')
Hanson2016_1288,Temple?
Hanson2016_1288,Urban grid
Hanson2016_1288,Walls
Hanson2016_1289,Baths
Hanson2016_1289,Fort?
Hanson2016_1289,Forum
Hanson2016_1289,Markets
Hanson2016_1289,Temple
Hanson2016_1289,Temple ('capitolium')
Hanson2016_1289,Urban grid
Hanson2016_1290,Basilica
Hanson2016_1290,Baths
Hanson2016_1290,Baths
Hanson2016_1290,Baths
Hanson2016_1290,Curia
Hanson2016_1290,Forum
Hanson2016_1290,Temple
Hanson2016_1290,Temple
Hanson2016_1290,Urban grid
Hanson2016_1290,Walls
Hanson2016_1291,Fort
Hanson2016_1292,Agora
Hanson2016_1292,Bouleuterion
Hanson2016_1292,Temple of Aphrodite
Hanson2016_1292,Temple of Artemis?
Hanson2016_1292,Temple of Kore
Hanson2016_1292,Temple of the Nymphs
Hanson2016_1292,Temple of Zeus Akraios
Hanson2016_1292,Theatre
Hanson2016_1292,Urban grid?
Hanson2016_1292,Walls
Hanson2016_1292,Walls
Hanson2016_1293,Agora?
Hanson2016_1293,Baths
Hanson2016_1293,Sanctuary of Adranos
Hanson2016_1293,Temple
Hanson2016_1293,Urban grid?
Hanson2016_1293,Walls
Hanson2016_1294,Agora
Hanson2016_1294,Arch
Hanson2016_1294,Bouleuterion
Hanson2016_1294,Ekklesiasterion
Hanson2016_1294,Sanctuary of the Chthonian Deities
Hanson2016_1294,Stoa
Hanson2016_1294,Temple (L)
Hanson2016_1294,Temple ('of Juno')
Hanson2016_1294,Temple ('of Vulcan')
Hanson2016_1294,Temple of Asclepius
Hanson2016_1294,Temple of Athena?
Hanson2016_1294,Temple of Concord
Hanson2016_1294,Temple of Demeter
Hanson2016_1294,Temple of Hephaestus
Hanson2016_1294,Temple of Hercules
Hanson2016_1294,Temple of the Dioscuri
Hanson2016_1294,Temple of Zeus
Hanson2016_1294,Theatre
Hanson2016_1294,Urban grid
Hanson2016_1294,Walls
Hanson2016_1295,Acropolis
Hanson2016_1295,Agora
Hanson2016_1295,Bouleuterion
Hanson2016_1295,Temple
Hanson2016_1295,Temple
Hanson2016_1295,Theatre
Hanson2016_1295,Walls
Hanson2016_1296,Walls
Hanson2016_1297,Agora
Hanson2016_1297,Baths
Hanson2016_1297,Nymphaeum
Hanson2016_1297,Sanctuary of Demeter and Persephone
Hanson2016_1297,Sanctuary of the Chthonian Deities
Hanson2016_1297,Temple
Hanson2016_1297,Temple ('of Athena')
Hanson2016_1297,Theatre
Hanson2016_1297,Urban grid
Hanson2016_1297,Urban grid
Hanson2016_1297,Walls
Hanson2016_1298,Agora
Hanson2016_1298,Amphitheatre
Hanson2016_1298,Aqueduct
Hanson2016_1298,Arch of Macellus?
Hanson2016_1298,Baths (Achellian)
Hanson2016_1298,Baths (Rotunda)
Hanson2016_1298,Baths (Terme de Santa Maria Odigitria)
Hanson2016_1298,Baths (Terme del Palazzo dell'Universita)
Hanson2016_1298,Baths (Terme della Chiesa di Sant'Antionio Abate)
Hanson2016_1298,Baths (Terme dell'Indirizzio)
Hanson2016_1298,Baths (Terme di Casa Gagliano)
Hanson2016_1298,Baths (Terme di Palazzo Asmundo)
Hanson2016_1298,Baths of the Four Quoins
Hanson2016_1298,Bouleuterion
Hanson2016_1298,Hippodrome
Hanson2016_1298,Odeum
Hanson2016_1298,Sanctuary of Demeter
Hanson2016_1298,Theatre
Hanson2016_1298,Urban grid?
Hanson2016_1298,Walls
Hanson2016_1298,Walls
Hanson2016_1299,Baths
Hanson2016_1299,Nymphaeum
Hanson2016_1299,Walls
Hanson2016_1300,Agora
Hanson2016_1300,Urban grid
Hanson2016_1300,Walls
Hanson2016_1301,Acropolis
Hanson2016_1301,Sanctuary of Demeter and Kore
Hanson2016_1301,Theatre
Hanson2016_1301,Walls
Hanson2016_1302,Acropolis
Hanson2016_1302,Sanctuary of Aphrodite and Venus
Hanson2016_1302,Walls
Hanson2016_1303,Acropolis
Hanson2016_1303,Agora
Hanson2016_1303,Aqueduct
Hanson2016_1303,Basilica
Hanson2016_1303,Baths
Hanson2016_1303,Temple
Hanson2016_1303,Temple of Apollo
Hanson2016_1303,Urban grid
Hanson2016_1303,Walls
Hanson2016_1304,Acropolis
Hanson2016_1304,Gymnasium?
Hanson2016_1304,Temple
Hanson2016_1304,Urban grid
Hanson2016_1304,Walls
Hanson2016_1305,Agora
Hanson2016_1305,Sanctuary of Demeter and Kore
Hanson2016_1305,Sanctuary of Demeter and Kore
Hanson2016_1305,Temple
Hanson2016_1305,Theatre
Hanson2016_1305,Urban grid
Hanson2016_1305,Walls
Hanson2016_1305,Walls
Hanson2016_1306,Agora
Hanson2016_1306,Aqueduct
Hanson2016_1306,Temple
Hanson2016_1306,Temple
Hanson2016_1306,Theatre
Hanson2016_1306,Urban grid
Hanson2016_1306,Walls
Hanson2016_1307,Agora?
Hanson2016_1307,Amphitheatre
Hanson2016_1307,Aqueduct
Hanson2016_1307,Baths
Hanson2016_1307,Curia?
Hanson2016_1307,Forum
Hanson2016_1307,Temple
Hanson2016_1307,Temple
Hanson2016_1307,Urban grid?
Hanson2016_1307,Walls
Hanson2016_1307,Walls
Hanson2016_1308,Acropolis
Hanson2016_1308,Agora
Hanson2016_1308,Sanctuary
Hanson2016_1308,Sanctuary
Hanson2016_1308,Temple
Hanson2016_1308,Temple
Hanson2016_1308,Theatre
Hanson2016_1308,Urban grid
Hanson2016_1308,Walls
Hanson2016_1308,Walls
Hanson2016_1309,Agora?
Hanson2016_1309,Aqueduct
Hanson2016_1309,Urban grid
Hanson2016_1309,Walls
Hanson2016_1310,Acropolis
Hanson2016_1310,Agora?
Hanson2016_1310,Baths
Hanson2016_1310,Prytaneum
Hanson2016_1310,Sanctuary of Aeolus
Hanson2016_1310,Sanctuary of Demeter and Persephone
Hanson2016_1310,Temple of Aphrodite?
Hanson2016_1310,Temple of Hephaestus?
Hanson2016_1310,Urban grid
Hanson2016_1310,Walls
Hanson2016_1310,Walls
Hanson2016_1311,Temple of Astarte / Hera
Hanson2016_1311,Temple of Melqart / Hercules
Hanson2016_1311,Walls
Hanson2016_1312,Agora?
Hanson2016_1312,Harbour
Hanson2016_1312,Theatre
Hanson2016_1312,Urban grid
Hanson2016_1312,Urban grid
Hanson2016_1312,Walls
Hanson2016_1312,Walls
Hanson2016_1313,Acropolis
Hanson2016_1313,Agora
Hanson2016_1313,Bouleuterion
Hanson2016_1313,Ekklesiasterion
Hanson2016_1313,Gymnasium
Hanson2016_1313,Macellum
Hanson2016_1313,Prytaneum
Hanson2016_1313,Sanctuary of Persephone and Kore
Hanson2016_1313,Temple
Hanson2016_1313,Temple
Hanson2016_1313,Theatre
Hanson2016_1313,Urban grid
Hanson2016_1313,Walls
Hanson2016_1314,Acropolis
Hanson2016_1314,Harbour
Hanson2016_1314,Walls
Hanson2016_1315,Amphitheatre
Hanson2016_1315,Gymnasium
Hanson2016_1316,Amphitheatre?
Hanson2016_1316,Harbour
Hanson2016_1316,Hippodrome?
Hanson2016_1316,Theatre
Hanson2016_1316,Walls
Hanson2016_1317,Agora
Hanson2016_1317,Temple
Hanson2016_1317,Urban grid
Hanson2016_1317,Walls
Hanson2016_1318,Agora?
Hanson2016_1318,Sanctuary
Hanson2016_1318,Sanctuary
Hanson2016_1318,Temple of Segesta
Hanson2016_1318,Theatre
Hanson2016_1318,Urban grid
Hanson2016_1318,Walls
Hanson2016_1319,Agora
Hanson2016_1319,Bouleuterion
Hanson2016_1319,Gymnasium?
Hanson2016_1319,Temple
Hanson2016_1319,Temple
Hanson2016_1319,Temple
Hanson2016_1319,Theatre
Hanson2016_1319,Urban grid
Hanson2016_1319,Walls
Hanson2016_1320,Acropolis
Hanson2016_1320,Agora
Hanson2016_1320,Agora
Hanson2016_1320,Altar of Hieron II
Hanson2016_1320,Amphitheatre
Hanson2016_1320,Aqueduct
Hanson2016_1320,Aqueduct
Hanson2016_1320,Bouleuterion
Hanson2016_1320,Gymnasium (Timoleonteion)
Hanson2016_1320,Harbour
Hanson2016_1320,Hippodrome
Hanson2016_1320,Nymphaeum
Hanson2016_1320,Prytaneum
Hanson2016_1320,Sanctuary of Demeter and Kore
Hanson2016_1320,Temple
Hanson2016_1320,Temple
Hanson2016_1320,Temple of Apollo
Hanson2016_1320,Temple of Apollo
Hanson2016_1320,Temple of Artemis
Hanson2016_1320,Temple of Athena
Hanson2016_1320,Temple of Tyche?
Hanson2016_1320,Temple of Zeus Olympius
Hanson2016_1320,Theatre (Greek)
Hanson2016_1320,Theatre (Gymnasium)
Hanson2016_1320,Theatre (Rectilinear)
Hanson2016_1320,Urban grid
Hanson2016_1320,Urban grid
Hanson2016_1320,Urban grid
Hanson2016_1320,Walls
Hanson2016_1320,Walls
Hanson2016_1321,Acropolis
Hanson2016_1321,Agora
Hanson2016_1321,Baths
Hanson2016_1321,Gymnasium
Hanson2016_1321,Harbour
Hanson2016_1321,Odeum
Hanson2016_1321,Temple of Isis and Serapis?
Hanson2016_1321,Temple?
Hanson2016_1321,Temple?
Hanson2016_1321,Theatre
Hanson2016_1321,Unidentified public building
Hanson2016_1321,Urban grid
Hanson2016_1321,Walls
Hanson2016_1322,Agora
Hanson2016_1322,Basilica
Hanson2016_1322,Baths
Hanson2016_1322,Sanctuary
Hanson2016_1322,Theatre
Hanson2016_1322,Urban grid
Hanson2016_1322,Walls
Hanson2016_1323,Aqueduct
Hanson2016_1323,Baths
Hanson2016_1323,Gymnasium
Hanson2016_1323,Temple
Hanson2016_1324,Agora (Hellenistic)
Hanson2016_1324,Agora (Seleucid)
Hanson2016_1324,Amphitheatre
Hanson2016_1324,Aqueduct
Hanson2016_1324,Aqueduct
Hanson2016_1324,Arch
Hanson2016_1324,Bath A
Hanson2016_1324,Bath B
Hanson2016_1324,Bath C
Hanson2016_1324,Bath D
Hanson2016_1324,Bath E
Hanson2016_1324,Bridge
Hanson2016_1324,Bridge
